Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Documental,2016–,N/A,30 Nov 2016,N/A,"Comedy, Reality-TV",N/A,N/A,"Hitoshi Matsumoto, Jimmy Ohnishi, Toshifumi Fujimoto","Ten entertainers pay a participation fee of one million Japanese Yen to enter a room together for six hours. Any person who laughs is immediately evicted, so the challenge is to make others laugh without laughing themselves. The last person left in the room wins the prize money of 10 million Japanese Yen.",Japanese,Japan,N/A,https://m.media-amazon.com/images/M/MV5BNjIyZmYxMmEtN2IzYi00YzFmLWI1NmYtNzc3ODI2N2E4ZTA2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}]",N/A,8.0,472,tt6369836,series,,,,,True,DOCUMENTALES.pdf,10
El triángulo de Tacubaya,2004,N/A,23 Mar 2004,48 min,Documentary,Felipe Morales Leal,Felipe Morales Leal,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0496180,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Los ladrones viejos. Las leyendas del artegio,2007,N/A,15 Feb 2008,97 min,"Documentary, Crime",Everardo González,Everardo González,N/A,"A series of stories with old thieves. Framed portraits in Mexico City from the 1970s and 1980s. From the corners of poverty and the prowess of being able to steal ""honestly"", a series of characters that make the old way of stealing endearing",Spanish,Mexico,5 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BYWMzMjZlOWUtZjA4ZS00YTg0LWE1NTEtOGM2YTM0NjY2ODE0XkEyXkFqcGdeQXVyNDA0OTA2MTA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}]",N/A,7.9,334,tt1020042,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Historia del cine colombiano 1897-2008,2004–2011,N/A,N/A,N/A,Documentary,N/A,N/A,Consuelo Luzardo,N/A,Spanish,Colombia,N/A,https://m.media-amazon.com/images/M/MV5BMzU3OTMzNGYtY2E1YS00MWI4LTk4OWYtMmY4YjgzN2FjN2NkXkEyXkFqcGdeQXVyNDgzMDY5MDM@._V1_SX300.jpg,[],N/A,N/A,N/A,tt12391932,series,,,,,True,DOCUMENTALES.pdf,N/A
Cirque du Soleil: Alegría - A Spark of Light,2020,N/A,30 Apr 2020,N/A,Short,"Francois Blouin, Félix Lajeunesse, Paul Raphaël","Francois Blouin, Félix Lajeunesse, Paul Raphaël","Virginia Garcia Alves, Catherine Audy, Eric Davis","This VR experience is a re-imagining of Cirque du Soleil's most iconic production, providing a truly fresh vantage point and unique way to internalize the wonder of Alegría. A timeless tale of resilience and hope, Alegría A Spark ...",N/A,Canada,N/A,https://m.media-amazon.com/images/M/MV5BMDg0MGI1YzktZDZjOC00MTRkLTk3MzUtZGJmMTk0NzhiNGNiXkEyXkFqcGdeQXVyMTAyMjg4MzE0._V1_SX300.jpg,[],N/A,N/A,N/A,tt30309826,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
La carta: largometraje,2010,N/A,N/A,70 min,"Documentary, Drama",N/A,N/A,N/A,She came from El Salto Durango to Lomas de Poleo in Ciudad Juarez the most violent order zone in Mexico. Paula Flores writes letters and tells us about the life The kidnapping and murder of...,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt6290448,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Bosch: Presidente en la frontera imperial.,2009,N/A,08 Apr 2009,95 min,Documentary,René Fortunato,René Fortunato,"Juan Bosch, Láutico García, Salvador Pittaluga Nivar","An account of events during Juan Bosch's seven-month government 1963 in the Dominican Republic, including the coup d'etat that overthrew him.",Spanish,Dominican Republic,1 win,https://m.media-amazon.com/images/M/MV5BMjA4MTY4NTgxM15BMl5BanBnXkFtZTcwMTE2MzY2Mg@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,19,tt1453963,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Un filósofo en la arena,2019,TV-14,01 Feb 2019,100 min,Documentary,"Aarón Fernández Lesur, Jesús Manuel Muñoz",N/A,Francis Wolff,"Una mirada a las corridas de toros con el filósofo Francis Wolff, quien prueba sus puntos de vista humanistas junto con esta práctica controvertida que es también su pasión.","Spanish, French, Catalan","Mexico, Spain",N/A,https://m.media-amazon.com/images/M/MV5BOGFlMTU3YzctNmZlMi00YmVmLThhMjQtMWY1NDViNDc1MjU5XkEyXkFqcGdeQXVyODQzMDYwMDc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}]",N/A,8.6,23,tt9701558,movie,N/A,N/A,Coproducción México-España,N/A,True,DOCUMENTALES.pdf,
"La Virgen Loca, lado b",2015,N/A,08 Dec 2015,73 min,Documentary,Ricardo Braojos,"Ricardo Braojos, Luis Mario Moncada","Eduviges Altagracia, Hosmé Israel, Luz María Ordiales",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BOWU0MTI0MDUtYjVjOS00ZmE2LTk0ZmItNzYwM2ZlYjY4YWMxXkEyXkFqcGdeQXVyNjkwMDM2NDc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt6092352,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
El cartel 2 - La guerra total,2010–,TV-MA,17 May 2010,N/A,"Action, Crime, Horror",N/A,N/A,"Diego Cadavid, Robinson Díaz, Patricia Manterola",Now Pepe Cadena finishes telling the story in which the most powerful drug traffickers in Colombia are strengthened but later fall while he and others dedicate themselves to the dangerous task of exposing them to collaborate with justice.,"Spanish, English, Portuguese",Colombia,N/A,https://m.media-amazon.com/images/M/MV5BMWQ4MzAxZGUtZDllNC00YTUyLTk0NjktNzEwOGRiNTQzOTBkXkEyXkFqcGdeQXVyNDUzNzExOTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,284,tt1667724,series,,,,,True,DOCUMENTALES.pdf,2
Informe Zamora: El Fin de la Humanidad,2025,N/A,28 Feb 2025,95 min,Drama,"Hugo Gargallo, Leonardo Orna",Juan Travierza,"Celina Ayala, Jana Ben-Nun, Rubén Luengas",N/A,N/A,Spain,N/A,https://m.media-amazon.com/images/M/MV5BMzk4YjMxN2EtNTg0My00MzcwLWFiMTktNjViNTRlMDE3MjZiXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt36091897,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"Good Luck to You, Leo Grande",2022,R,17 Jun 2022,97 min,"Comedy, Drama",Sophie Hyde,Katy Brand,"Emma Thompson, Daryl McCormack, Isabella Laughland","Nancy Stokes, a retired school teacher, is yearning for some adventure, and some sex. And she has a plan, which involves hiring a young sex worker named Leo Grande.","English, Italian","United Kingdom, United States",Nominated for 4 BAFTA 9 wins & 34 nominations total,https://m.media-amazon.com/images/M/MV5BNzA3ZDNjOTYtMWM3Ny00MTE0LThlNTAtNGFiNGU0NzhhODJlXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '78/100'}]",78,7.2,"43,892",tt13352968,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
La pasión,1969,N/A,N/A,26 min,Short,Alfredo Joskowicz,N/A,Magda Vizcaíno,N/A,Spanish,Mexico,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}]",N/A,6.6,8,tt0323590,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Almas de la Media Noche,2002,N/A,12 Jul 2002,120 min,Horror,Juan Carlos Fanconi,Juan Carlos Fanconi,"Juan Fernando Lobo, Reynaldo Melara, Lourdes Pineda",Six college students investigate the death of a journalist in a village in Honduras.,Spanish,Honduras,N/A,https://m.media-amazon.com/images/M/MV5BMjEwNDAwNjM1OF5BMl5BanBnXkFtZTcwODU0MzEyOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.6/10'}]",N/A,5.6,44,tt2206006,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
El alquimista impaciente,2002,Not Rated,17 May 2002,111 min,"Crime, Mystery, Thriller",Patricia Ferreira,"Patricia Ferreira, Enrique Jiménez, Lorenzo Silva","Ingrid Rubio, Roberto Enríquez, Chete Lera","Based on the critically acclaimed thriller by Lorenzo Silva, El Alquimista Impaciente will puzzle your mind from beginning to end. Ironic and intriguing story of two detectives in a society where ambition and corruption define the way of life; this story follows the efforts of Vila (Roberto Enriquez) and his partner Chamorro (Ingrid Rubio) in the investigation of the mysterious death of a nuclear plant worker bound-and-gagged in a shady motel room. You will forget to breathe as this dynamic duo uncovers the truth behind the murder!",Spanish,"Spain, Argentina",2 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZDA0NTNmY2MtOWRjMy00YTdmLWEzNjctZjNhN2JiYjA1YjQ4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.9/10'}]",N/A,5.9,420,tt0321175,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
El penalti más largo del mundo,2005,Not Rated,09 Mar 2005,100 min,Comedy,Roberto Santiago,"Roberto Santiago, Osvaldo Soriano","Fernando Tejero, María Botto, Marta Larralde",A hopeless goalkeeper must stop the world's most awaited penalty.,Spanish,Spain,1 nomination,https://m.media-amazon.com/images/M/MV5BMjExNTE0OTQ2M15BMl5BanBnXkFtZTcwNzQyOTI0MQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,"1,200",tt0430454,movie,28 Jul 2009,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Mahal,1949,N/A,N/A,165 min,"Drama, Horror, Mystery",Kamal Amrohi,Kamal Amrohi,"Ashok Kumar, Madhubala, M. Kumar","The story is about a man Shankar who moves into an old n abandoned palace. Upon his visit to the palace, he is greeted by the gardener who tells him that the palace was inhabited by a couple forty years back and that the couple died one aft another cos of their intense love. Shankar is astonished when he sees the photo of the old owner which looks exactly like him. At night time Shankar follows a woman singing n the moment he approaches, she disappears. He tells this to his friend but the friend warms him to stay away from the palace. The ghost appears again but this time she warns the friend to not come between Shankar n her. Shankar slowly gets drawn towards the ghost n the palace n his insanity becomes questionable aft his marriage.","Hindi, Urdu",India,N/A,https://m.media-amazon.com/images/M/MV5BYjc4YjkzZjQtODUwYi00OTBiLTljM2EtMGUzODc0MjE4ZjhmXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,515,tt0041619,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
The Texas Chain Saw Massacre,1974,R,11 Oct 1974,83 min,Horror,Tobe Hooper,"Kim Henkel, Tobe Hooper","Marilyn Burns, Edwin Neal, Allen Danziger","En route to visit their grandfather's grave (which has apparently been ritualistically desecrated), five teenagers drive past a slaughterhouse, pick up (and quickly drop) a sinister hitch-hiker, eat some delicious home-cured meat at a roadside gas station, before ending up at the old family home... where they're plunged into a never-ending nightmare as they meet a family of cannibals who more than make up in power tools what they lack in social skills...",English,United States,4 wins & 2 nominations total,https://m.media-amazon.com/images/M/MV5BYjE1MGJkMjUtY2VkNi00N2U1LWI2NWEtMDExNGYzYjRkZTM0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,7.4,"206,161",tt0072271,movie,N/A,"$30,859,000",N/A,N/A,True,DOCUMENTALES.pdf,
Madame Curie,1943,Approved,N/A,124 min,"Biography, Drama, Romance","Mervyn LeRoy, Albert Lewin","Paul Osborn, Hans Rameau, Ève Curie","Greer Garson, Walter Pidgeon, Henry Travers","Despite himself, accomplished physicist and avowed bachelor Pierre Curie falls for brilliant student Marie, and together they embark on the discovery of radium.",English,United States,Nominated for 7 Oscars. 3 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BMjI4NzAwNDUwNl5BMl5BanBnXkFtZTgwMTA1MjkyMTE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}]",N/A,7.2,"3,386",tt0036126,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
León,2013,N/A,N/A,110 min,"Drama, Sport",Victoriano Rubio,"Borja Cabada, Victoriano Rubio, José Texeira","José Texeira, F.M. Poika, Miriam Moleón",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BNWNiMmQ4MjgtN2E0NS00N2I1LTliOTgtMjJhY2ViYTJmYjBhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.3/10'}]",N/A,5.3,24,tt2217390,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"How to UnMake a Bully, Vol 11. Is That You?",2019,N/A,14 Jun 2019,N/A,Family,Mike Feurstein,Mike Feurstein,N/A,N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt30787081,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Zebra Girls Vol 12,2023,N/A,10 Jan 2023,N/A,Adult,Miles Long,N/A,"Alina Ali, Amari Anne, Aria Banks",N/A,English,United States,N/A,N/A,[],N/A,N/A,N/A,tt26748510,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Kill Bill: Vol. 2,2004,R,16 Apr 2004,137 min,"Action, Crime, Thriller",Quentin Tarantino,"Quentin Tarantino, Uma Thurman","Vivica A. Fox, Ambrosia Kelley, Michael Parks","The murderous Bride is back and she is still continuing her vengeance quest against her ex-boss, Bill, and taking aim at Bill's younger brother Budd and Elle Driver, the only survivors from the squad of assassins who betrayed her four years earlier. It's all leading up to the ultimate confrontation with Bill, the Bride's former master and the man who ordered her execution!","English, Cantonese, Mandarin, Spanish",United States,23 wins & 84 nominations total,https://m.media-amazon.com/images/M/MV5BY2FiNzhiZTctNzU1Mi00NDkwLWExNDMtZTg0MjYyNzhkNWNkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '83/100'}]",83,8.0,"852,073",tt0378194,movie,N/A,"$66,208,183",N/A,N/A,True,DOCUMENTALES.pdf,
Guardians of the Galaxy Vol. 3,2023,PG-13,05 May 2023,150 min,"Action, Adventure, Comedy",James Gunn,"James Gunn, Jim Starlin, Stan Lee","Chris Pratt, Chukwudi Iwuji, Bradley Cooper","Still reeling from the loss of Gamora, Peter Quill rallies his team to defend the universe and one of their own - a mission that could mean the end of the Guardians if not successful.","English, Russian","United States, New Zealand, France, Canada",Nominated for 1 Oscar. 12 wins & 96 nominations total,https://m.media-amazon.com/images/M/MV5BOTJhOTMxMmItZmE0Ny00MDc3LWEzOGEtOGFkMzY4MWYyZDQ0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.9,"461,399",tt6791350,movie,N/A,"$358,995,815",N/A,N/A,True,DOCUMENTALES.pdf,
Savage x Fenty Show Vol. 4,2022,N/A,09 Nov 2022,41 min,"Documentary, Short, Music",Alex Rudzinski,N/A,"Taylour Paige, Rihanna, Winston Duke","In its 4th year, the annual fashion experience promises to break boundaries with new all-star lineup of models, actors, biggest names in music. Rihanna debuts the latest Savage X Fenty styles, blending stellar choreography, style ...",Iban,United States,Nominated for 1 Primetime Emmy. 1 nomination total,https://m.media-amazon.com/images/M/MV5BYzAzYzgyYWQtZmY3Yy00NzgwLTk1Y2ItODJlYjljZWI0MGJkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,755,tt22778190,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 5",1995,N/A,N/A,1 h,"Documentary, History, Music",N/A,N/A,"Bono, James Brown, Solomon Burke, Jerry Butler",This episode explores the development of Soul with in the Rock 'n' Roll genre.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTgwMTYyNzA2NV5BMl5BanBnXkFtZTcwOTA1ODUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,106,tt0148288,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 6",1995,N/A,N/A,60 min,"Documentary, History, Music",Obie Benz,Obie Benz,"Gary Busey, Joan Baez, Bono, Dick Cavett",The peace-loving counter culture produces the phenomenon of Woodstock.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMjE1MDEyMDcwNV5BMl5BanBnXkFtZTcwNTA5ODUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,155,tt0113897,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 7",1995,N/A,N/A,1 h,"Documentary, History, Music",N/A,N/A,"Duane Allman, Jeffrey Baxter, Chuck Berry, James Burton",Les Paul's invention of the electric guitar paved the way for later Rock 'n' Roll guitar heroes.,N/A,N/A,N/A,https://m.media-amazon.com/images/M/MV5BMTc5OTg1MTIxM15BMl5BanBnXkFtZTcwMTk3NDMyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,117,tt0148289,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 8",1995,N/A,N/A,60 min,"Documentary, History, Music",N/A,N/A,"Gregg Allman, Jeffrey Baxter, David Bowie, Lindsey Buckingham",This episode reviews the development of Rock 'n' Roll music of the 1970s.,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTYzNzkxMDgzNF5BMl5BanBnXkFtZTcwMzQxNjYxMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}]",N/A,7.5,130,tt0148290,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 9",1995,N/A,N/A,65 min,"Documentary, History, Music",Ted Haimes,Ted Haimes,"Bono, Chops, Paul Cook, Elvis Costello","'Punk' Strips Music To Its Angry Roots BYLINE: EDWARD GUTHMANN, Chronicle Staff Critic 4 Star Rating PUNK: Documentary...",English,USA,Nominated for 1 Primetime Emmy. Another 1 win.,https://m.media-amazon.com/images/M/MV5BMTgwMTYyNzA2NV5BMl5BanBnXkFtZTcwOTA1ODUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.8/10'}]",N/A,7.8,131,tt0150923,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
"The History of Rock 'N' Roll, Vol. 10",1995,N/A,N/A,60 min,"Documentary, History, Music",N/A,N/A,"Michael Blakey, Michael Jackson, Madonna, Prince",N/A,English,USA,N/A,https://m.media-amazon.com/images/M/MV5BMTgwMTYyNzA2NV5BMl5BanBnXkFtZTcwOTA1ODUyMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}]",N/A,7.0,120,tt0150922,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Kill Bill: Vol. 1,2003,R,10 Oct 2003,111 min,"Action, Crime, Thriller",Quentin Tarantino,"Quentin Tarantino, Uma Thurman","Uma Thurman, David Carradine, Daryl Hannah","The lead character, called 'The Bride,' was a member of the Deadly Viper Assassination Squad, led by her lover 'Bill.' Upon realizing she was pregnant with Bill's child, 'The Bride' decided to escape her life as a killer. She fled to Texas, met a young man, who, on the day of their wedding rehearsal was gunned down by an angry and jealous Bill (with the assistance of the Deadly Viper Assassination Squad). Four years later, 'The Bride' wakes from a coma, and discovers her baby is gone. She, then, decides to seek revenge upon the five people who destroyed her life and killed her baby. The saga of Kill Bill Volume I begins.","English, Japanese, French",United States,Nominated for 5 BAFTA 30 wins & 103 nominations total,https://m.media-amazon.com/images/M/MV5BZmMyYzJlZmYtY2I3NC00NjAyLTkyZWItZjdjZDI1YTYyYTEwXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",69,8.2,"1,295,392",tt0266697,movie,N/A,"$70,099,045",N/A,N/A,True,DOCUMENTALES.pdf,
Sigmund Freud,2012,N/A,N/A,20 min,Short,Agustín Blasco,Agustín Blasco,"Nicolas Bravo, Florencia Desesar, Belén Torres, Anahi Vera",N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt4499952,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Calígula,1970–,N/A,N/A,N/A,Comedy,N/A,N/A,"Tristán, Mario Sapag, Calígula",N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt4847350,series,,,,,True,DOCUMENTALES.pdf,1
The Master,2012,R,21 Sep 2012,138 min,Drama,Paul Thomas Anderson,Paul Thomas Anderson,"Joaquin Phoenix, Philip Seymour Hoffman, Amy Adams","Following his discharge from the US Navy after WWII, Freddie Quell is having difficulties adjusting to non-military life partly due to his war experiences in the tropics. He has a violent temper. He is obsessed with sex, which is partly why he can't and won't commit to his teenaged girlfriend, Doris Solstad. And he is an alcoholic, drinking primarily concoctions he creates himself with dangerous ingredients. It is these factors in combination that lead to him being fired from one job after another, from department store portrait photographer to cabbage picker. Wandering one night in 1950 while drunk, he stumbles upon a yacht being used by Lancaster and Peggy Dodd, the yacht aboard which their daughter Elizabeth will get married. Feeling a connection to the stranger, Lancaster invites Freddie to stay aboard to work. In addition to that work, Lancaster indoctrinates him into his cult, named the Cause, which purports to do things as varied as cure serious maladies and create world peace. Peggy, Elizabeth and Elizabeth's husband Clark all subscribe to and support Lancaster's teachings. The only one of the Dodd family that doesn't is Lancaster and Peggy's son, Val Dodd, who believes his father is just making things up as he goes along. Because of being lost psychologically, Freddie is easy prey, he who is looking for something or someone to guide him to a higher plane. But as Freddie travels with the Dodd family as they spout the gospel, he and the Dodds may become at odds with each other if Freddie cannot or does not find from them and the Cause what he needs in life to survive emotionally.","English, Filipino",United States,Nominated for 3 Oscars. 75 wins & 187 nominations total,https://m.media-amazon.com/images/M/MV5BMTQ2NjQ5MzMwMF5BMl5BanBnXkFtZTcwMjczNTAzOA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '85%'}, {'Source': 'Metacritic', 'Value': '86/100'}]",86,7.1,"197,015",tt1560747,movie,N/A,"$16,377,274",N/A,N/A,True,DOCUMENTALES.pdf,
"La educación en México, Capítulo I, De los Aztecas a la República restaurada",2004,N/A,N/A,43 min,Documentary,N/A,N/A,N/A,"Education in Mexico has always been of great importance. The Aztecs founded the Calmecac and the Tepochcalli; with the conquest, the Church took on the task of educating the ancient Mexicans under Christian precepts; after indepen...",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BODJlNzUyZjctZDcyMy00ZTllLWJiNTQtMTI1MDQxY2NlOWMxXkEyXkFqcGdeQXVyNzk3MjM1NDA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt7681974,series,,,,,True,DOCUMENTALES.pdf,N/A
Charles Darwin,2009–,N/A,27 Oct 2009,N/A,Documentary,N/A,N/A,Sven Hussock,N/A,German,Germany,N/A,https://m.media-amazon.com/images/M/MV5BNjg0OTBiZTItNzA4Mi00MWU3LWIxZTktMTI5NTNjZjMzYmI3XkEyXkFqcGdeQXVyMjAzMDI1NzU@._V1_SX300.jpg,[],N/A,N/A,N/A,tt2336687,series,,,,,True,DOCUMENTALES.pdf,1
Silvestre revueltas... Tan herido por el cielo y los hombres,2005,N/A,10 Oct 2005,60 min,"Documentary, Biography",Julio Pliego,Julio Pliego,Silvestre Revueltas,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0486006,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
A Prueba De Hombres,2007,R,06 Jun 2008,105 min,"Action, Comedy",Rob Schneider,Josh Lieb,"Rob Schneider, David Carradine, Sally Kirkland","The fraudulent real state agent Stan is married with his beloved Mindy and has a seven million dollar fortune. When he is arrested for fraud, he is sentenced to three years in prison and his assets are frozen by the justice. However, his crooked lawyer Lew Popper negotiates a six month freedom, and the weak Stan, who is afraid of being raped in prison, hires the specialist in martial arts The Master to teach him self-defense. Six months later, Big Stan is sent to the Oaksburgh State Penitentiary totally confident in his expertise in martial arts. He challenges the violent leaders of the gangs and defeats them, being respected by the inmates and bringing peace in the patio. However, the dirty Warden Gasque has the intention of transforming the penitentiary in a luxury resort, and uses Big Stan knowledge to improve his project, promising to release him sooner using the corrupt penal system.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNzNkZGQzMWEtZGU3YS00YWI4LTg3YmEtMmVmMjRhZjg2ZTM5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}]",N/A,6.2,"49,506",tt0490086,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Juan Gelman y otras cuestiones,2006,N/A,04 Jul 2006,90 min,Documentary,Jorge Denti,"Juan Argüello, Jorge Denti","Federico Bonasso, Daniel Cubillo, Jorge Denti",N/A,Spanish,Argentina,N/A,N/A,[],N/A,N/A,N/A,tt1959425,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
The Mysterious Geographic Explorations of Jasper Morello,2005,N/A,01 Jan 2006,26 min,"Animation, Short, Adventure",Anthony Lucas,"Mark Shirrefs, Anthony Lucas","Joel Edgerton, Helmut Bakaitis, Tommy Dysart","In the heart of the industrial, steampunk world of Gothia, amid smokey cityscapes and technological marvels of iron, the guilt-ridden aerial navigator, Jasper Morello, yearns for redemption. Now, with an inexplicable but equally dreadful plague ravaging the city, Jasper, accompanied by the esteemed biologist, Dr Claude Belgon, embarks on a peril-laden expedition to a mysterious, far-off land in pursuit of a cure for the fatal epidemic sweeping the country. However, the unexpected discovery of an abandoned vessel will pave the way for shocking revelations, troubling moral dilemmas, and death. Is there a cure for the world of Jasper Morello?",English,Australia,Nominated for 1 Oscar. 7 wins & 4 nominations total,https://m.media-amazon.com/images/M/MV5BNTI1Yzg2NzktZjNjYy00MzIxLWFkNmItNzZmMGEyYTg3OTQ3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}]",N/A,7.7,"2,463",tt0469146,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
Almoloya de Juárez,1972,N/A,N/A,N/A,"Documentary, Short",Jose Barberena,Jose Barberena,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0428214,movie,N/A,N/A,N/A,N/A,True,DOCUMENTALES.pdf,
