Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Saving Private Ryan,1998,R,24 Jul 1998,169 min,"Drama, War",Steven Spielberg,Robert Rodat,"Tom Hanks, Matt Damon, Tom Sizemore","Opening with the Allied invasion of Normandy on 6 June 1944, members of the 2nd Ranger Battalion under Cpt. Miller fight ashore to secure a beachhead. Amidst the fighting, two brothers are killed in action. Earlier in New Guinea, a third brother is KIA. Their mother, Mrs. Ryan, is to receive all three of the grave telegrams on the same day. The United States Army Chief of Staff, George C. Marshall, is given an opportunity to alleviate some of her grief when he learns of a fourth brother, Private James Ryan, and decides to send out 8 men (Cpt. Miller and select members from 2nd Rangers) to find him and bring him back home to his mother...","English, French, German, Czech",United States,Won 5 Oscars. 79 wins & 75 nominations total,https://m.media-amazon.com/images/M/MV5BZGZhZGQ1ZWUtZTZjYS00MDJhLWFkYjctN2ZlYjE5NWYwZDM2XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '94%'}, {'Source': 'Metacritic', 'Value': '91/100'}]",91,8.6,"1,624,514",tt0120815,movie,N/A,"$217,049,603",N/A,N/A,True,BLU- RAY.pdf,
Los hijos del sol,2003,N/A,N/A,8 min,"Animation, Short",Alfredo Ovando,Alfredo Ovando,N/A,N/A,Spanish,Bolivia,N/A,N/A,[],N/A,N/A,N/A,tt0391208,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
San Martín: El cruce de Los Andes,2010,N/A,07 Apr 2010,90 min,"Action, Adventure, Biography",Leandro Ipiña,"Leandro Ipiña, Andrés Maino","Rodrigo de la Serna, Alireza Abbas Beygi, Víctor Hugo Carrizo","The story follows a 15-year-old Manuel Corvalán, who decides to leave his upper-class family and be disinherited by his father to join the newly formed Army of the Andes, commanded by the General José de San Martín.",Spanish,Argentina,2 wins & 10 nominations,https://m.media-amazon.com/images/M/MV5BNThhOTQ5YzUtOTM3MC00ZDBmLTk5ZWUtZDI0NTU0ZDg0ZjE0XkEyXkFqcGdeQXVyMjQ0NzgwNzY@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,586,tt1576458,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Amazonas,2016,N/A,16 May 2016,60 min,"Drama, Romance",N/A,N/A,"Victoria Ruffo, Danna García, César Évora",N/A,Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMjcxYThkZmYtNjhlOC00MGVlLTkyNGEtNjg2YWQ4ZDk3NjQ3L2ltYWdlXkEyXkFqcGdeQXVyNjI0NDkwNjE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,85,tt5688114,series,,,,,True,BLU- RAY.pdf,1
Los Mayas son Eternos,2014–,N/A,25 Nov 2014,N/A,Documentary,N/A,N/A,N/A,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt3488810,series,,,,,True,BLU- RAY.pdf,1
Caribe,2004,Not Rated,28 Nov 2006,90 min,"Drama, Mystery",Esteban Ramírez,"Ana Istarú, Anna Iztaru, Esteban Ramírez","Jorge Perugorría, Cuca Escribano, Maya Zapata","Passion: of people for the land and sea, of corporations for riches, and of men and women for each other. Vicente and Abigail run a banana plantation in Limon Province, on the Caribbean coast of Costa Rica. Abigail's half-sister Irene, about whom Abigail knew nothing, comes to introduce herself. She is 21 and beautiful. Meanwhile, banana prices fall, threatening the plantation's finances. An oil company works with the government to get off-shore drilling rights, over local objection. Vicente is at the center of each cross-current. Will he fall for Irene, can he save the plantation, will he sell out to corporate offers? What of the coast: can its beauty be saved?",Spanish,Costa Rica,2 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODg3MzA1Njg0N15BMl5BanBnXkFtZTcwMTE2NzczMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,240,tt0439491,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
La ley del hielo,2009,N/A,N/A,5 min,Short,"Sebastian Pose, Ignacio Rodriguez","Sebastian Pose, Ignacio Rodriguez","Jorge Alamos, Gabriel Lefio",N/A,Spanish,Chile,N/A,N/A,[],N/A,N/A,N/A,tt16760976,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Sanmao: La novia del desierto,2020,N/A,09 Oct 2020,86 min,Documentary,"Marta Arribas, Ana Pérez de la Fuente",N/A,N/A,"In the 70s, Chinese writer Sanmao lived a passionate love story with Spanish diver José María Quero. They traveled to the Sahara, where Sanmao portrayed her everyday experiences into the book Stories of the Sahara.",Chinese,Spain,N/A,https://m.media-amazon.com/images/M/MV5BYjkyYTUwZmEtNTFiMS00ZTUzLWE4OGItNDdjYTM3YzdkOTZiXkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}]",N/A,6.9,173,tt13199754,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
The Rolling Stones Rock and Roll Circus,1996,Not Rated,12 Oct 1996,65 min,"Documentary, Music",Michael Lindsay-Hogg,N/A,"Ian Anderson, Glenn Cornick, Clive Bunker","Originally filmed in December 1968, ""The Rock and Roll Circus"" was originally intended to be released as a television special. The special was filmed over two nights and featured not only the Rolling Stones but The Who, Jethro Tull (with future Black Sabbath guitarist Tommy Iommi filling in for the recently departed Mick Abrahams), Marianne Faithful and an all-star jam featuring John Lennon, Eric Clapton, Keith Richards and Mitch Micthell. Sadly, this also marked the final appearance of the Stones founder and original guiding light, Brian Jones, who would be dead within six months after filming the special.",English,United Kingdom,N/A,https://m.media-amazon.com/images/M/MV5BNTBlMWJmZmYtYzUyZi00NjE4LTg3ODEtNzgyYjZiOGYwNWJiXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,"2,452",tt0122689,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
Marruecos,1943,N/A,N/A,109 min,N/A,Arturo Pérez Camarero,Arturo Pérez Camarero,Juan de Orduña,N/A,N/A,Spain,N/A,N/A,[],N/A,N/A,N/A,tt0036145,movie,N/A,N/A,N/A,N/A,True,BLU- RAY.pdf,
