Title,Year,Rated,Released,Runtime,Genre,Director,Writer,Actors,Plot,Language,Country,Awards,Poster,Ratings,Metascore,imdbRating,imdbVotes,imdbID,Type,DVD,BoxOffice,Production,Website,Response,SourcePDF,totalSeasons
Pepe El Toro,1953,Not Rated,21 Aug 1953,120 min,Drama,Ismael Rodríguez,"Carlos Orellana, Ismael Rodríguez, Pedro de Urdimalas","Pedro Infante, Evita Muñoz 'Chachita', Amanda del Llano","Pepe el Toro becomes a boxer and accidentally kills his best friend during a semi-final match. Channeling his anger and frustration, Pepe goes on to win the championship while beginning close friends with his friend's widower. The...",Spanish,Mexico,4 nominations,https://m.media-amazon.com/images/M/MV5BZGQ5NjIzY2MtYzQ1Yi00YzA1LWEyYTYtN2MyZTlmMDBlNzY0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,560,tt0045023,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Sunshine,2007,R,27 Jul 2007,107 min,"Sci-Fi, Thriller",Danny Boyle,Alex Garland,"Cillian Murphy, Rose Byrne, Chris Evans","50 years into the future, the Sun begins to die, and Earth is dying as a result. A team of astronauts is sent to revive the Sun - but the mission fails. Seven years later, a new team is sent to finish the mission as mankind's last hope.",English,"United Kingdom, United States",1 win & 22 nominations total,https://m.media-amazon.com/images/M/MV5BNmExYTA4MGYtNWUwNC00YTZhLWE0YzUtMjI0OGYyMmQ4YTVkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '77%'}, {'Source': 'Metacritic', 'Value': '64/100'}]",64,7.2,"284,835",tt0448134,movie,N/A,"$3,675,753",N/A,N/A,True,CINE.pdf,
Perla: La Película,2015,N/A,02 Jun 2023,N/A,"Comedy, Drama, Family",Sergio M. Castilla,Sergio M. Castilla,"Diego Acuña, Renzo Albertini, Gustavo Alessandri","A female mutt called ""Perla"" (Pearl) is abandoned by her owner on the top of the San Cristobal hill, in the capital city of Santiago, Chile. Without knowing what to do, soon Perla is part of the huge amount of street city dogs. Until the day she meets Samuel, a troubled man, and they both start the way of mutual recovery.",Spanish,Chile,N/A,https://m.media-amazon.com/images/M/MV5BYmI2M2Y2ZmItMGExYi00ODBkLWI5NDktY2U3MjIwOWZiOTdhXkEyXkFqcGdeQXVyMTcxNTYyMjM@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}]",N/A,6.4,30,tt4559988,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Persecución implacable,2001,N/A,N/A,N/A,N/A,Enrique Murillo,Carlos Valdemar (story),"Luis Reynoso, Eleazar Garcia Jr., Carlos Cardán, Héctor Reynoso",N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0398262,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El pianista,1998,N/A,19 Mar 1999,90 min,Drama,Mario Gas,"Mario Gas, André Grall, Gustau Hernández Mor","Mercè Arànega, Nadala Batiste, Damià Barbany","A famous composer and conductor, Luis Doria is in present-day Barcelona, and after a performance he is persuaded to go to a drag club to relax. It's seedy and horrible, but he is suddenly transfixed when he realises that the pianist is the gifted Alberto Rossel, a close friend from before the Spanish Civil War. The film then flashes back to 1946, when Rossel has just been released from prison, having been captured at the outset by Franco's fascist forces. He is withdrawn and friendless, but his neighbours soon befriend him for his ability with the piano, and despite his classical musical interests, he manages to bang out a boogie for them to dance to. Earlier, in pre-war Paris, we see the development of the friendship between Rossel and Doria, and of romance with Teresa. We see that in those days, the young Rossel was dedicated to his music and to noble sentiments, while Doria is dedicated only to pleasure and to himself. As tension in Spain mounts, culminating in the military takeover by Franco, everyone decides to leave for Spain to fight for freedom. Everyone, that is, except Doria. Back to the present day, and at the end of the tawdry drag show, Doria finds Rossel and greets him. Does Doria understand what the intervening decades have done to their relationship?",Spanish,Spain,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BODcwNTcyNjktOWRjNy00MWMxLThmZmQtNTJiMjM5N2RhZjBkXkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}]",N/A,7.3,107,tt0158088,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
La pianista di Haynes,1921,N/A,01 Sep 1921,N/A,N/A,Ubaldo Maria Del Colle,"Ubaldo Maria Del Colle, Amleto Palermi","Leda Gys, Ubaldo Maria Del Colle, Gian Paolo Rosmino",N/A,None,Italy,N/A,N/A,[],N/A,N/A,N/A,tt0463162,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El Piano,2024–,N/A,26 Nov 2024,N/A,Musical,N/A,N/A,"Ruth Lorenzo, Pablo López, Mika",N/A,Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BMWNhYzA0MjEtYmFkYS00ZDVlLTk0NTctZTE0MDI3YmI1MDY0XkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt34700236,series,,,,,True,CINE.pdf,N/A
Dixie,1943,Approved,10 Feb 1944,89 min,"Comedy, Musical",A. Edward Sutherland,"William Rankin, Karl Tunberg, Darrell Ware","Bing Crosby, Dorothy Lamour, Billy De Wolfe","A young songwriter leaves his Kentucky home to try to make it in New Orleans. Eventually he winds up in New York, where he sells his songs to a music publisher, but refuses to sell his most treasured composition: ""Dixie."" The film is based on the life of Daniel Decatur Emmett, who wrote the classic song ""Dixie.""",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGZkOTdlOWEtZjMxNy00OWJmLWI3MTctZTE1NzgyMGMxNjI4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.0/10'}]",N/A,6.0,178,tt0035810,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Una piraña en el bidé,1996,N/A,20 Sep 1996,93 min,Comedy,"Carlos Pastor, José Picazo","Nicolás Muñoz Avia, Carlos Pastor","Tito Valverde, Silvia Munt, Enrique San Francisco","An 11 year old girl tries to reunite her parents. In addition to her own plan, she can count on some luck: especially if her stepfather falls in love with her nannie. This, the girl thinks, will make her mother end her new relationship, and return to the girl's father.",Spanish,Spain,N/A,https://m.media-amazon.com/images/M/MV5BYjE0OTczNDEtOWI4My00NDBmLTlkZjQtYjBhZjdhNDEwYzA5XkEyXkFqcGdeQXVyMTM2Mzg4MA@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,32,tt0117344,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Planet of the Apes,2001,PG-13,27 Jul 2001,120 min,"Action, Adventure, Sci-Fi",Tim Burton,"Pierre Boulle, William Broyles Jr., Lawrence Konner","Mark Wahlberg, Helena Bonham Carter, Tim Roth","It is the year 2029: Astronaut Leo Davidson boards a pod cruiser on a Space Station on a rescue and recovery mission. But an abrupt detour through a space time wormhole lands him on a strange planet where talking apes rule over the human race. With the help of a sympathetic chimpanzee activist named Ari and a small band of human rebels, Leo leads the effort to evade the advancing Gorilla Army led by General Thade and his most trusted warrior Attar. Now the race is on to reach a sacred temple within the planet's Forbidden Zone to discover the shocking secrets of mankind's past - and the key to its future.",English,United States,Nominated for 2 BAFTA 11 wins & 32 nominations total,https://m.media-amazon.com/images/M/MV5BYjczODRhOTQtZjdkYi00MmM2LTg1ZmEtZDQ3YjA5MDJhODNhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '42%'}, {'Source': 'Metacritic', 'Value': '50/100'}]",50,5.7,"241,183",tt0133152,movie,N/A,"$180,011,740",N/A,N/A,True,CINE.pdf,
Rise of the Planet of the Apes,2011,PG-13,05 Aug 2011,105 min,"Action, Drama, Sci-Fi",Rupert Wyatt,"Rick Jaffa, Amanda Silver, Pierre Boulle","James Franco, Andy Serkis, Freida Pinto","At the story's heart is Caesar (Andy Serkis), a chimpanzee who gains human-like intelligence and emotions from an experimental drug. Raised like a child by the drug's creator, Will Rodman (James Franco) and a primatologist Caroline Aranha (Freida Pinto), Caesar ultimately finds himself taken from the humans he loves and imprisoned in an ape sanctuary in San Bruno. Seeking justice for his fellow inmates, Caesar gives the fellow apes the same drug that he inherited. He then assembles a simian army and escapes the sanctuary - putting man and ape on a collision course that could change the planet forever.","English, Sign ","United States, United Kingdom, Canada",Nominated for 1 Oscar. 21 wins & 45 nominations total,https://m.media-amazon.com/images/M/MV5BMjllODU1NDItODU1Ni00N2Y2LTg4Y2ItOTJjMTczZDliN2FhXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '68/100'}]",68,7.6,"600,908",tt1318514,movie,N/A,"$176,760,185",N/A,N/A,True,CINE.pdf,
Playa azul,1982,N/A,01 Jul 1983,90 min,"Drama, Romance",Jaime Jesús Balcázar,"Louis P. Bastias, Angelino Fons, Jaime Jesús Balcázar","Juanita Brown, Bord Theed, José Febles",A mature lady and her friends of holidays in Spain are seducing young boys.,Spanish,"Spain, Switzerland",N/A,https://m.media-amazon.com/images/M/MV5BMDU5YzVjMDAtZTJhYS00NTNmLWIzMjYtOWI3MWZkNTFmNjU4XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '3.6/10'}]",N/A,3.6,40,tt0082915,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Somewhere in Time,1980,PG,03 Oct 1980,103 min,"Drama, Fantasy, Romance",Jeannot Szwarc,Richard Matheson,"Christopher Reeve, Jane Seymour, Christopher Plummer","The movie opens with college student Richard Collier gathering rave reviews for his debut play. At the party, he comes face to face with an old woman who presses something in his hand and whispers ""Come back to me."" He opens his hand to find an old pocket watch. Eight years later, Collier is a successful playwright in the middle of a break-up and writer's block. He leaves Chicago for awhile to think things out and finds himself near his alma mater at the Grand Hotel. While wandering around the hotel, he finds a photograph of a beautiful young woman. Richard is entranced, and attempts to find out whatever he can about her. During the course of his research, he learns she was Elise McKenna, a famous actress from the turn of the century. He also discovers she was the mysterious old woman who gave him the pocket watch. Finally determining that he must meet her somehow, he employs self-hypnosis and wills himself back to 1912. He meets Elise and they fall in love, which does not make her manager, William Fawcett Robinson, rather happy. Will their love survive Robinson's disapproval? Will Richard be able to remain in 1912?",English,United States,Nominated for 1 Oscar. 7 wins & 5 nominations total,https://m.media-amazon.com/images/M/MV5BNjJjNjhjMDUtNDJjMC00ZmE5LTlkN2UtNWI0YjY4ZGNmZWE3XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '52%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,7.2,"35,584",tt0081534,movie,N/A,"$9,709,597",N/A,N/A,True,CINE.pdf,
El show de los Polivoces,1960–1976,N/A,N/A,30 min,Comedy,N/A,Mauricio Kleiff,"Enrique Cuenca, Eduardo Manzano, Jorge Zamora","Mexican TV series. The Polivoces (multi-voices) is a comedy duo with a gift for voice impressions, creating satirical sketches of the famous people of the sixties and seventies, while also creating characters of their own. Accompanied by other comedians, they dress as other men (and women) to make fun of people and situations, sometimes even in song.",Spanish,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BMWRkOGRjNWMtZjg3MC00M2U0LWJjYjYtYzMzZThhYjFhMTJkXkEyXkFqcGdeQXVyMTg1MjE4Nzc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.5/10'}]",N/A,8.5,59,tt0272409,series,,,,,True,CINE.pdf,N/A
Las poquianchis (De los pormenores y otros sucedidos del dominio público que acontecieron a las hermanas de triste memoria a quienes la maledicencia así las bautizó),1976,N/A,25 Nov 1976,110 min,"Crime, Drama, Horror",Felipe Cazals,"Tomás Pérez Turrent, Xavier Robles","Diana Bracho, Jorge Martínez de Hoyos, Salvador Sánchez","In the middle 70's in the mexican state of Guanajuato, authorities discover a clandestine burial ground, the corpses were from murdered prostitutes. the suspects are three sisters known as ""Las Poquianchis"" The sisters were very religious but were the owners of brothels and recruited poor girls with the false promises of jobs, instead they were forced to prostitution, and some were killed.",Spanish,Mexico,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BZTk2ODY0NjctOTJmOS00MmRiLTgyN2QtODZhMzQ1NmE1YzE5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,427,tt0075089,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Por Ella,2020,N/A,N/A,30 min,"Short, Drama","Genaro T. Perez, Carlos Diaz",Genaro T. Perez,"Dean Christensen, Leyla Diaz, Angelo Dylen",N/A,Spanish,United States,N/A,https://m.media-amazon.com/images/M/MV5BMWE4YmFkM2YtN2YxOS00MzRjLWJiNzYtOGZlMDVlYzdlM2FjXkEyXkFqcGdeQXVyNjg0MzIxNDA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt11934226,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Post Tenebras Lux,2012,Not Rated,23 Nov 2012,115 min,Drama,Carlos Reygadas,Carlos Reygadas,"Nathalia Acevedo, Adolfo Jiménez Castro, Rut Reygadas","Juan, a wealthy householder and Natalia are an artistic middle-class couple. They decide to change the life of the city. And they move to countryside with their two young children Eleazar and Rut for a plain and simple country life. Starting again with an ostentatious house (in comparison to the homes of the few neighbors), they initially enjoy the taste of rural life. However this change in taste begins to make the marriage crumble. The children, on the other hand, are not encumbered by previous ideas and enjoy the life offered by this bleak place. Juan begins to have contact with people who have the same ideals. Seven, a man who usually does everything in his power to survive leads him to Alcoholics Anonymous meetings in a ramshackle cabin in the woods. At one stage, the couple jet off for an up-scale sex holiday in Europe, where the rooms in the bath-house are named after Hegel and Duchamp.","Spanish, English, French","Mexico, France, Netherlands, Germany",6 wins & 7 nominations total,https://m.media-amazon.com/images/M/MV5BYjQwNjlhODAtYzY4OS00OTU3LTlhMmUtYTQxZGZmNjJjZjYzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '53%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",70,6.5,"6,197",tt1754367,movie,N/A,"$39,185",N/A,N/A,True,CINE.pdf,
Pozoamargo,2015,N/A,12 Nov 2015,99 min,Drama,Enrique Rivero,Enrique Rivero,"Natalia de Molina, Sophie Gómez, Jesús Gallego","After he find out has a venerial disease, Jesús decides to run away to the country side. Desire, guilt and self-punishment accompanying him through his new journey as a shadow.",Spanish,"Mexico, Spain",1 win,https://m.media-amazon.com/images/M/MV5BMTg3MTgwNTM4OV5BMl5BanBnXkFtZTgwNTIzMzkwNzE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.7/10'}]",N/A,5.7,39,tt3779574,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El Pozo,2012,N/A,19 Apr 2012,107 min,Drama,Rodolfo Carnevale,"Rodolfo Carnevale, Nicolas Manservigi","Eduardo Blanco, Patricia Palmer, Ana Fontán","Pilar is autistic since she was four years old, now she is 26. The father wants to send her to an Institution , but the mother refuses, this creates a rift in the couple. The family is breaking up: Alejo, the youngest son, has conflicts at school and with his friends. Pilar suffers from increasingly frequent attacks that makes their living really impossible. Finally, they put her in an Institution. She will find another way to live, but something will happen that will change the course of the family.",Spanish,Argentina,1 win,https://m.media-amazon.com/images/M/MV5BMGM1NTU0MjMtNDdlMS00OGNmLTkzZDItODUxNDk2YjIwMzIzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}]",N/A,6.2,61,tt1869395,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Powder Blue,2009,R,15 Oct 2009,106 min,"Action, Crime, Drama",Timothy Linh Bui,"Timothy Linh Bui, Stephane Gauger","Jessica Biel, Eddie Redmayne, Forest Whitaker","Los Angelenos meet on Christmas Eve through chance, tragedy, and divine intervention. Velvet Larry is the sleazy owner of the strip club where the glamorous but struggling single mother Rose Johnny dances. Qwerty Doolittle is a shy young mortician who falls in love with her. Randall is the head of a corporate crime organization who tries to convince a former employee just released from prison not to seek vengeance on his former co-workers. Charlie is a suicidally depressed ex-priest. Lexus is a lonely transsexual prostitute who shares an unexpected bond with the former priest.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BNjc2NzMzNTUtOWNjNC00YjJjLWE4NzQtOWNjMDY5ZGUzNjM0XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '25%'}]",N/A,6.2,"15,437",tt1032819,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El premio,2009,Not Rated,14 Oct 2009,92 min,Drama,Alberto Durant,Alberto Durant,"Aristóteles Picho, Jose Luis Ruiz, José Luis Ruiz","Durant Alex is having an affair with his cousin Lisbet, a young woman married to a taxi driver who is involved in fraudulent dealings. When Alex and Lisbet are fired from the shop where they work, Alex turns to selling porn films in Lima's Polvos Azules market. Antonio, who is Alex's father, wins the lottery and travels to Lima to collect the money and visit the son he has not seen in years. Antonio has no idea how his luck will change the rest of his life.",Spanish,Peru,N/A,https://m.media-amazon.com/images/M/MV5BODczNDcyOTI5OF5BMl5BanBnXkFtZTgwMjYxNDA2NDE@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}]",N/A,6.5,70,tt1524934,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
"1994, El primer año del resto de nuestras vidas",2023,N/A,24 Aug 2023,N/A,Documentary,N/A,N/A,N/A,N/A,N/A,Colombia,N/A,https://m.media-amazon.com/images/M/MV5BMzRlNWQxNDgtMjA2Ni00ODdkLTgyNjgtMTAyYmI0ZGY2MGJlXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt37617802,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Princesas,2024,N/A,16 Oct 2024,3 min,"Short, Comedy",Ricardo Sanz,Ricardo Sanz,"Pep Durán, Sergio Fidemraizer, Rafaela Rivas",N/A,N/A,Spain,N/A,https://m.media-amazon.com/images/M/MV5BZTM3ZDM2NWQtOTUwNC00YjA3LTgwOWQtYmNiZDUzMDcyODUwXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt35512986,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El principio,1973,N/A,03 Dec 1973,135 min,"Action, Drama, History",Gonzalo Martínez Ortega,Gonzalo Martínez Ortega,"Lucha Villa, Narciso Busquets, Andrés García",A man returns from Paris to find his home of Chihuahua Mexico occupied by Francisco Villa's revolutionary troops.,Spanish,Mexico,10 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZDA0YmVkYmQtZDZjMC00OTBlLTk0NDItYTM0MDEzYzhjZDE4XkEyXkFqcGdeQXVyMzY2MDk0MTk@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}]",N/A,7.4,69,tt0134907,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
A Voz da Profecia Produtos 01,2002,N/A,21 Feb 2002,N/A,Short,Fabian Santos,Fabian Santos,N/A,N/A,Portuguese,Brazil,N/A,N/A,[],N/A,N/A,N/A,tt7924198,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El Profesional,2015,N/A,15 Apr 2015,N/A,Crime,Oscar Lopez,N/A,Fabián López,N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt4645318,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Siete Vidas - El Levanton,2024,N/A,22 Aug 2024,45 min,Action,Leopoldo Bolanos,"Leopoldo Bolanos, Raul Figueroa","Leopoldo Bolanos, Carlos Morales De Littos, Raul Figueroa","A couple of small time thieves steal the money from a cartel deal ignoring the money belongs to a powerful Colombian Capo, finding themselves in a perilous situation.",N/A,Mexico,N/A,https://m.media-amazon.com/images/M/MV5BYWQzOTFlYWUtZGU2YS00M2Y5LTlhMGQtMDI1ODc5ZDFhYzkyXkEyXkFqcGc@._V1_SX300.jpg,[],N/A,N/A,N/A,tt33499962,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
La primera noche,1998,N/A,27 Mar 1998,100 min,Drama,Alejandro Gamboa,Benjamín Cann,"Florencio Almazán, Judith Arciniega, Marta Aura","In the middle of a city facing a new century, a group of friends between the ages of 15 and 18 lives out the adventures, deceptions, and anxieties of ""The First Night""",Spanish,Mexico,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BZjI4M2ExMGMtNjlkMy00NTY5LWE1ZDktODNkZTViYzE4YmY5XkEyXkFqcGdeQXVyMzU0NzkwMDg@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '5.4/10'}]",N/A,5.4,245,tt0146054,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Protección Total,2008,N/A,N/A,N/A,Short,Ramón Paso,Ramón Paso,Deborah Domínguez,N/A,Spanish,Spain,N/A,N/A,[],N/A,N/A,N/A,tt4170534,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Próxima Salida,2004,N/A,07 Oct 2004,110 min,Drama,Nicolás Tuozzo,"Marcos Negri, Nicolás Tuozzo","Darío Grandinetti, Pablo Rago, Mercedes Morán",The stories of five railroad workers who have been sacked as a consequence of the economic crisis.,Spanish,Argentina,4 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BZTEzZWQ0MDAtNDU3NS00ZTEwLTk1ZmYtNzk5ZWRkMzhhYjEzXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.2/10'}]",N/A,7.2,186,tt0362995,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Psicosis,2003–,N/A,N/A,159 min,Drama,N/A,N/A,"Guillermo Valedon, Jose Luis Munoz, Javier E. Gómez",N/A,Spanish,Puerto Rico,N/A,https://m.media-amazon.com/images/M/MV5BZDBhZjkyZGYtMTQwOS00N2Q5LTg3MTItYzRmZGIyYjA1MjUyXkEyXkFqcGdeQXVyMjMxNjUwODA@._V1_SX300.jpg,[],N/A,N/A,N/A,tt0450380,series,,,,,True,CINE.pdf,1
Pueblerina,1949,N/A,N/A,105 min,"Drama, Romance",Emilio Fernández,"Emilio Fernández, Mauricio Magdaleno","Columba Domínguez, Roberto Cañedo, Arturo Soto Rangel","Aurelio Rodríguez is released from jail, and tries to start a new life marrying Paloma and working his land. But the local landowners, the brothers González, interfere with his plans.",Spanish,Mexico,3 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BNjZkYTA5MjctODllNy00NTQxLWE3ODUtOWUwMmEyMGQwNzQ5XkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}]",N/A,7.6,295,tt0040715,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Pulp Fiction,1994,R,14 Oct 1994,154 min,"Crime, Drama",Quentin Tarantino,"Quentin Tarantino, Roger Avary","John Travolta, Uma Thurman, Samuel L. Jackson","Jules Winnfield (Samuel L. Jackson) and Vincent Vega (John Travolta) are two hit men who are out to retrieve a suitcase stolen from their employer, mob boss Marsellus Wallace (Ving Rhames). Wallace has also asked Vincent to take his wife Mia (Uma Thurman) out a few days later when Wallace himself will be out of town. Butch Coolidge (Bruce Willis) is an aging boxer who is paid by Wallace to lose his fight. The lives of these seemingly unrelated people are woven together comprising of a series of funny, bizarre and uncalled-for incidents.","English, Spanish, French",United States,Won 1 Oscar. 69 wins & 72 nominations total,https://m.media-amazon.com/images/M/MV5BYTViYTE3ZGQtNDBlMC00ZTAyLTkyODMtZGRiZDg0MjA2YThkXkEyXkFqcGc@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '8.8/10'}, {'Source': 'Rotten Tomatoes', 'Value': '92%'}, {'Source': 'Metacritic', 'Value': '95/100'}]",95,8.8,"2,410,498",tt0110912,movie,N/A,"$107,928,762",N/A,N/A,True,CINE.pdf,
Pulse,2006,PG-13,11 Aug 2006,90 min,"Horror, Sci-Fi, Thriller",Jim Sonzero,"Kiyoshi Kurosawa, Wes Craven, Ray Wright","Kristen Bell, Rick Gonzalez, Christina Milian","The hacker Josh invades the computer of Douglas Ziegler, who is developing a powerful wireless signal, and accidentally releases a mysterious force that takes the will to live of human beings, generating a suicide epidemic and increasing the force. His girlfriend and student of psychology, Mattie, sees each one of their common friends die and the destruction of the modern world, and together with her new acquaintance Dexter, they try to plan a virus developed by Josh in the network to shutdown the system and save mankind.",English,"South Africa, United States",1 nomination total,https://m.media-amazon.com/images/M/MV5BMTMyOTg5MjY1OF5BMl5BanBnXkFtZTcwNTM1ODYzMQ@@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '4.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '11%'}, {'Source': 'Metacritic', 'Value': '29/100'}]",29,4.7,"31,712",tt0454919,movie,N/A,"$20,264,436",N/A,N/A,True,CINE.pdf,
Puños de acero,1996,N/A,N/A,N/A,Action,Guillermo Jaime Alarid,N/A,"Agustín Bernal, Patricia Muñoz, Guillermo Quintanilla",N/A,Spanish,Mexico,N/A,N/A,[],N/A,N/A,N/A,tt0922573,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Puños de Furia,1972,N/A,03 Mar 1972,115 min,Drama,Wei Lo,N/A,N/A,N/A,English,Hong Kong,N/A,https://m.media-amazon.com/images/M/MV5BYmIxNzUzMWYtNzcyYS00MDNmLWE3NzAtZjU3ZjEyZWM2ZDJhXkEyXkFqcGdeQXVyMTA3NTY0ODI2._V1_SX300.jpg,[],N/A,N/A,N/A,tt13937166,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
El que con niños se acuesta..,1959,N/A,20 Aug 1959,90 min,"Comedy, Drama, Romance",Rogelio A. González,"Ulises Petit de Murat, Carlos A. Petit","Germán Valdés, Lilia Prado, Óscar Ortiz de Pinedo",N/A,Spanish,Mexico,N/A,N/A,"[{'Source': 'Internet Movie Database', 'Value': '6.7/10'}]",N/A,6.7,32,tt0191984,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
Quemar las naves,2007,PG-13,04 Apr 2008,100 min,Drama,Francisco Franco Alba,"Francisco Franco Alba, María Renée Prudencio","Irene Azuela, Ángel Onésimo Nevares, Claudette Maillé","Eugenia is a former pop singer who is bedridden and dying of cancer. Her 19 year old daughter Helena dreams of traveling the world and learns foreign languages at home and wishes she could be a glamorous pop star like her mother was. Helena cares for her mother with the help their house maid Chaya who also keeps the aging house in working order. Sebastian is Helena's teenage brother who attends a Catholic high school run by a Monsignor who plays classical music over the loudspeakers thinking it will calm down the boisterous kids. Sebastian's dreams are simple and he merely wants to move to the beach. Helena is smart and pretty but she has no friends, male or female and is totally devoted to her mother's care and is also on the verge of initiating an incestuous relationship with Sebastian. Sebastian however, is falling in love with a boy at school named Juan who is the school roughneck and the son of a single father who owns a little bar...",Spanish,Mexico,6 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BNjhjNmE0ZWYtMjM5YS00ZDNmLThmNjQtMjMzMTY3M2ZkY2MyXkEyXkFqcGdeQXVyNTMzOTU3NzA@._V1_SX300.jpg,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}]",N/A,7.1,784,tt1125914,movie,N/A,N/A,N/A,N/A,True,CINE.pdf,
